Luxembourg,Construction [ISIC 41-43],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                        ,100,146,89,75,82,90,84
Mexico,Manufacturing [ISIC 10-18; 20-32],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                    ,100,111,116,106,102,105,103
Mexico,Paper pulp and printing [ISIC 17-18],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                 ,100,95,79,78,88,84,74
Mexico,Chemicals and chemical Products [ISIC 20-21],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)         ,100,59,58,52,53,53,54
Mexico,Non-metallic minerals [ISIC 23],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                      ,100,118,123,131,136,122,122
Mexico,Basic metals [ISIC 24],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                               ,100,96,116,111,110,112,115
Mexico,Agriculture forestry fishing [ISIC 01-03],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)            ,100,103,105,107,107,106,110
Mexico,Mining [ISIC 05-09],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                                  ,100,113,129,128,128,122,134
Mexico,Construction [ISIC 41-43],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                            ,100,108,137,129,132,127,132
Netherlands,Manufacturing [ISIC 10-18; 20-32],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)               ,100,97,88,79,79,75,71
Netherlands,Paper pulp and printing [ISIC 17-18],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)            ,100,94,73,57,57,58,59
Netherlands,Chemicals and chemical Products [ISIC 20-21],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)    ,100,82,72,67,63,59,55
Netherlands,Non-metallic minerals [ISIC 23],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                 ,100,90,102,95,89,82,81
Netherlands,Basic metals [ISIC 24],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                          ,100,89,69,63,57,55,51
Netherlands,Agriculture forestry fishing [ISIC 01-03],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)       ,100,89,82,70,69,68,69
Netherlands,Mining [ISIC 05-09],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                             ,100,107,107,138,148,175,200
Netherlands,Construction [ISIC 41-43],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                       ,100,98,99,103,95,96,99
New Zealand,Manufacturing [ISIC 10-18; 20-32],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)               ,100,84,94,98,94,94,80
New Zealand,Paper pulp and printing [ISIC 17-18],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)            ,100,102,86,78,73,79,78
New Zealand,Chemicals and chemical Products [ISIC 20-21],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)    ,100,25,50,94,95,83,73
New Zealand,Non-metallic minerals [ISIC 23],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                 ,100,88,70,66,53,57,54
New Zealand,Basic metals [ISIC 24],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                          ,100,89,125,119,115,114,108
New Zealand,Agriculture forestry fishing [ISIC 01-03],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)       ,100,106,114,111,101,97,90
New Zealand,Mining [ISIC 05-09],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                             ,100,138,92,105,120,125,102
New Zealand,Construction [ISIC 41-43],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                       ,100,106,85,80,85,98,98
Poland,Manufacturing [ISIC 10-18; 20-32],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                    ,..,..,..,..,..,..,..
Poland,Paper pulp and printing [ISIC 17-18],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                 ,100,88,62,61,63,66,63
Poland,Chemicals and chemical Products [ISIC 20-21],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)         ,100,62,49,39,35,43,41
Poland,Non-metallic minerals [ISIC 23],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                      ,100,70,47,33,34,36,35
Poland,Basic metals [ISIC 24],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                               ,100,63,40,44,39,43,50
Poland,Agriculture forestry fishing [ISIC 01-03],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)            ,100,78,66,64,66,70,82
Poland,Mining [ISIC 05-09],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                                  ,100,78,93,109,100,104,107
Poland,Construction [ISIC 41-43],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                            ,100,109,99,54,63,69,61
Portugal,Manufacturing [ISIC 10-18; 20-32],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                  ,100,90,93,72,70,69,67
Portugal,Paper pulp and printing [ISIC 17-18],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)               ,100,89,112,121,124,129,121
Portugal,Chemicals and chemical Products [ISIC 20-21],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)       ,100,120,152,90,87,84,95
Portugal,Non-metallic minerals [ISIC 23],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                    ,100,88,81,66,60,62,57
Portugal,Basic metals [ISIC 24],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                             ,100,58,43,48,42,39,41
Portugal,Agriculture forestry fishing [ISIC 01-03],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)          ,100,81,66,57,57,59,61
Portugal,Mining [ISIC 05-09],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                                ,100,131,172,141,92,93,89
Portugal,Construction [ISIC 41-43],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                          ,100,108,103,91,93,93,84
Slovak Republic,Manufacturing [ISIC 10-18; 20-32],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)           ,100,54,36,27,27,28,25
Slovak Republic,Paper pulp and printing [ISIC 17-18],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)        ,100,185,179,210,193,216,197
Slovak Republic,Chemicals and chemical Products [ISIC 20-21],Per value added energy intensity (index 2000 - MJ/USD PPP 2015),100,70,29,45,52,57,68
Slovak Republic,Non-metallic minerals [ISIC 23],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)             ,100,51,35,33,31,27,22
Slovak Republic,Basic metals [ISIC 24],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                      ,100,77,105,81,64,63,51
Slovak Republic,Agriculture forestry fishing [ISIC 01-03],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)   ,100,51,28,18,16,17,15
