Mexico,Total Residential,Per dwelling energy intensity (index 2000)                    ,100,87,78,71,69,69,68
Mexico,Total Residential,Per dwelling TC energy intensity (index 2000)                 ,100,87,78,71,69,69,68
Mexico,Residential space heating,Per capita energy intensity (index 2000)              ,..,..,..,..,..,..,..
Mexico,Residential space heating,Per dwelling energy intensity (index 2000)            ,..,..,..,..,..,..,..
Mexico,Residential space heating,Per dwelling TC energy intensity (index 2000)         ,..,..,..,..,..,..,..
Mexico,Residential lighting,Per capita energy intensity (index 2000)                   ,..,..,..,..,..,..,..
Mexico,Residential lighting,Per dwelling energy intensity (index 2000)                 ,..,..,..,..,..,..,..
Mexico,Residential appliances,Per capita energy intensity (index 2000)                 ,..,..,..,..,..,..,..
Mexico,Residential appliances,Per dwelling energy intensity (index 2000)               ,..,..,..,..,..,..,..
Netherlands,Total Residential,Per capita energy intensity (index 2000)                 ,100,97,111,83,85,82,82
Netherlands,Total Residential,Per dwelling energy intensity (index 2000)               ,100,96,106,78,79,77,76
Netherlands,Total Residential,Per dwelling TC energy intensity (index 2000)            ,100,91,86,74,74,75,74
Netherlands,Residential space heating,Per capita energy intensity (index 2000)         ,100,95,116,79,83,80,80
Netherlands,Residential space heating,Per dwelling energy intensity (index 2000)       ,100,93,112,74,78,75,74
Netherlands,Residential space heating,Per dwelling TC energy intensity (index 2000)    ,100,87,83,69,71,72,72
Netherlands,Residential lighting,Per capita energy intensity (index 2000)              ,100,95,89,70,71,65,60
Netherlands,Residential lighting,Per dwelling energy intensity (index 2000)            ,100,94,86,66,66,61,56
Netherlands,Residential appliances,Per capita energy intensity (index 2000)            ,100,113,120,118,116,116,118
Netherlands,Residential appliances,Per dwelling energy intensity (index 2000)          ,100,112,116,111,108,108,109
New Zealand,Total Residential,Per capita energy intensity (index 2000)                 ,100,98,92,87,83,82,82
New Zealand,Total Residential,Per dwelling energy intensity (index 2000)               ,100,99,91,87,84,84,84
New Zealand,Total Residential,Per dwelling TC energy intensity (index 2000)            ,100,102,93,90,92,89,86
New Zealand,Residential space heating,Per capita energy intensity (index 2000)         ,100,102,83,82,81,81,80
New Zealand,Residential space heating,Per dwelling energy intensity (index 2000)       ,100,103,83,83,82,83,82
New Zealand,Residential space heating,Per dwelling TC energy intensity (index 2000)    ,100,115,89,93,107,99,91
New Zealand,Residential lighting,Per capita energy intensity (index 2000)              ,100,100,104,96,92,90,91
New Zealand,Residential lighting,Per dwelling energy intensity (index 2000)            ,100,101,103,97,93,92,93
New Zealand,Residential appliances,Per capita energy intensity (index 2000)            ,100,108,123,130,124,121,122
New Zealand,Residential appliances,Per dwelling energy intensity (index 2000)          ,100,109,122,131,126,123,125
Poland,Total Residential,Per capita energy intensity (index 2000)                      ,100,112,126,109,113,114,112
Poland,Total Residential,Per dwelling energy intensity (index 2000)                    ,100,104,111,92,95,94,91
Poland,Total Residential,Per dwelling TC energy intensity (index 2000)                 ,100,94,95,90,90,89,90
Poland,Residential space heating,Per capita energy intensity (index 2000)              ,100,112,126,101,107,107,104
Poland,Residential space heating,Per dwelling energy intensity (index 2000)            ,100,103,112,85,89,88,84
Poland,Residential space heating,Per dwelling TC energy intensity (index 2000)         ,100,90,89,84,83,82,83
Poland,Residential lighting,Per capita energy intensity (index 2000)                   ,..,..,..,..,..,..,..
Poland,Residential lighting,Per dwelling energy intensity (index 2000)                 ,..,..,..,..,..,..,..
Poland,Residential appliances,Per capita energy intensity (index 2015)                 ,..,..,..,100,103,104,104
Poland,Residential appliances,Per dwelling energy intensity (index 2015)               ,..,..,..,100,101,101,100
Portugal,Total Residential,Per capita energy intensity (index 2000)                    ,100,108,99,86,88,87,91
Portugal,Total Residential,Per dwelling energy intensity (index 2000)                  ,100,92,86,72,73,72,74
Portugal,Total Residential,Per dwelling TC energy intensity (index 2000)               ,100,91,86,74,73,74,74
Portugal,Residential space heating,Per capita energy intensity (index 2000)            ,100,104,83,75,76,80,81
Portugal,Residential space heating,Per dwelling energy intensity (index 2000)          ,100,89,72,63,63,66,66
Portugal,Residential space heating,Per dwelling TC energy intensity (index 2000)       ,100,82,69,72,63,77,63
Portugal,Residential lighting,Per capita energy intensity (index 2000)                 ,100,129,141,112,106,100,93
Portugal,Residential lighting,Per dwelling energy intensity (index 2000)               ,100,110,122,93,88,82,77
Portugal,Residential appliances,Per capita energy intensity (index 2000)               ,100,129,141,119,132,124,133
Portugal,Residential appliances,Per dwelling energy intensity (index 2000)             ,100,110,122,100,110,103,109
Slovak Republic,Total Residential,Per capita energy intensity (index 2000)             ,100,98,89,77,78,81,79
Slovak Republic,Total Residential,Per dwelling energy intensity (index 2000)           ,100,96,85,73,74,77,75
Slovak Republic,Total Residential,Per dwelling TC energy intensity (index 2000)        ,100,86,76,71,71,72,75
Slovak Republic,Residential space heating,Per capita energy intensity (index 2000)     ,100,98,89,70,71,76,73
Slovak Republic,Residential space heating,Per dwelling energy intensity (index 2000)   ,100,96,85,66,68,72,69
Slovak Republic,Residential space heating,Per dwelling TC energy intensity (index 2000),100,82,73,64,63,65,70
Slovak Republic,Residential lighting,Per capita energy intensity (index 2000)          ,100,92,85,95,96,94,95
Slovak Republic,Residential lighting,Per dwelling energy intensity (index 2000)        ,100,90,81,91,91,89,91
Slovak Republic,Residential appliances,Per capita energy intensity (index 2000)        ,100,89,82,96,97,93,96
Slovak Republic,Residential appliances,Per dwelling energy intensity (index 2000)      ,100,87,79,91,92,89,92
Spain,Total Residential,Per capita energy intensity (index 2000)                       ,100,116,122,109,111,106,109
Spain,Total Residential,Per dwelling energy intensity (index 2000)                     ,100,107,105,89,90,86,88
Spain,Total Residential,Per dwelling TC energy intensity (index 2000)                  ,100,103,103,94,92,91,89
Spain,Residential space heating,Per capita energy intensity (index 2000)               ,100,116,101,93,92,87,88
Spain,Residential space heating,Per dwelling energy intensity (index 2000)             ,100,108,87,76,75,71,72
Spain,Residential space heating,Per dwelling TC energy intensity (index 2000)          ,100,100,82,85,78,80,72
Spain,Residential lighting,Per capita energy intensity (index 2000)                    ,100,101,112,105,104,107,112
Spain,Residential lighting,Per dwelling energy intensity (index 2000)                  ,100,93,96,86,85,87,91
Spain,Residential appliances,Per capita energy intensity (index 2000)                  ,100,121,206,192,191,196,205
Spain,Residential appliances,Per dwelling energy intensity (index 2000)                ,100,112,177,157,156,159,167
Sweden,Total Residential,Per capita energy intensity (index 2000)                      ,100,97,96,83,85,84,81
Sweden,Total Residential,Per dwelling energy intensity (index 2000)                    ,100,97,96,87,86,86,84
Sweden,Total Residential,Per dwelling TC energy intensity (index 2000)                 ,100,94,75,75,73,72,70
Sweden,Residential space heating,Per capita energy intensity (index 2000)              ,100,95,91,76,78,76,73
Sweden,Residential space heating,Per dwelling energy intensity (index 2000)            ,100,96,91,80,79,78,75
Sweden,Residential space heating,Per dwelling TC energy intensity (index 2000)         ,100,91,60,63,59,58,56
Sweden,Residential lighting,Per capita energy intensity (index 2000)                   ,100,113,115,..,..,..,..
Sweden,Residential lighting,Per dwelling energy intensity (index 2000)                 ,100,114,115,..,..,..,..
Sweden,Residential appliances,Per capita energy intensity (index 2000)                 ,100,114,98,119,129,131,131
Sweden,Residential appliances,Per dwelling energy intensity (index 2000)               ,100,114,98,125,130,134,134
Switzerland,Total Residential,Per capita energy intensity (index 2000)                 ,100,107,104,86,88,86,81
Switzerland,Total Residential,Per dwelling energy intensity (index 2000)               ,100,106,103,86,88,85,80
Switzerland,Total Residential,Per dwelling TC energy intensity (index 2000)            ,100,96,92,86,84,82,83
Switzerland,Residential space heating,Per capita energy intensity (index 2000)         ,100,109,105,82,85,82,75
Switzerland,Residential space heating,Per dwelling energy intensity (index 2000)       ,100,108,105,81,85,81,74
Switzerland,Residential space heating,Per dwelling TC energy intensity (index 2000)    ,100,94,90,81,80,77,79
Switzerland,Residential lighting,Per capita energy intensity (index 2000)              ,100,108,101,85,81,76,69
Switzerland,Residential lighting,Per dwelling energy intensity (index 2000)            ,100,107,100,85,81,76,68
Switzerland,Residential appliances,Per capita energy intensity (index 2000)            ,100,110,113,113,112,112,112
